Source,Target,Weight
领航投资澳洲有限公司-领航新兴市场股指基金(交易所),李壮志,1
领航投资澳洲有限公司-领航新兴市场股指基金(交易所),余敏,1
领航投资澳洲有限公司-领航新兴市场股指基金(交易所),高新国,1
领航投资澳洲有限公司-领航新兴市场股指基金(交易所),沈伟芳,1
领航投资澳洲有限公司-领航新兴市场股指基金(交易所),李勇彬,1
领航投资澳洲有限公司-领航新兴市场股指基金(交易所),冷小健,1
领航投资澳洲有限公司-领航新兴市场股指基金(交易所),刘炜,1
连捷资本(香港)有限公司,何冬海,1
连捷资本(香港)有限公司,杨正,1
连捷资本(香港)有限公司,苏明丽,1
连捷资本(香港)有限公司,林滢,1
连捷资本(香港)有限公司,江建青,1
连捷资本(香港)有限公司,曾仙英,1
连捷资本(香港)有限公司,方逐昌,1
连捷资本(香港)有限公司,魏宗莨,1
厦门高润投资股份有限公司,何冬海,1
厦门高润投资股份有限公司,杨正,1
厦门高润投资股份有限公司,苏明丽,1
厦门高润投资股份有限公司,林滢,1
厦门高润投资股份有限公司,江建青,1
厦门高润投资股份有限公司,曾仙英,1
厦门高润投资股份有限公司,方逐昌,1
厦门高润投资股份有限公司,魏宗莨,1
天津力合创赢股权投资基金合伙企业(有限合伙),徐景久,1
天津力合创赢股权投资基金合伙企业(有限合伙),孔叶梅,1
天津力合创赢股权投资基金合伙企业(有限合伙),陆翠屏,1
天津力合创赢股权投资基金合伙企业(有限合伙),武伟明,1
天津力合创赢股权投资基金合伙企业(有限合伙),冯英,1
天津力合创赢股权投资基金合伙企业(有限合伙),周睿,1
天津力合创赢股权投资基金合伙企业(有限合伙),俞道庆,1
常州力合华富创业投资有限公司,徐景久,1
常州力合华富创业投资有限公司,孔叶梅,1
常州力合华富创业投资有限公司,陆翠屏,1
常州力合华富创业投资有限公司,武伟明,1
常州力合华富创业投资有限公司,冯英,1
常州力合华富创业投资有限公司,周睿,1
常州力合华富创业投资有限公司,俞道庆,1
上海承芯企业管理合伙企业(有限合伙),徐景久,1
上海承芯企业管理合伙企业(有限合伙),孔叶梅,1
上海承芯企业管理合伙企业(有限合伙),陆翠屏,1
上海承芯企业管理合伙企业(有限合伙),武伟明,1
上海承芯企业管理合伙企业(有限合伙),冯英,1
上海承芯企业管理合伙企业(有限合伙),周睿,1
上海承芯企业管理合伙企业(有限合伙),俞道庆,1
苏州国发融富创业投资企业(有限合伙),李志聪,1
苏州国发融富创业投资企业(有限合伙),彭畅,1
苏州国发融富创业投资企业(有限合伙),张璟,1
苏州国发融富创业投资企业(有限合伙),李梅林,1
苏州国发融富创业投资企业(有限合伙),林云静,1
苏州国发融富创业投资企业(有限合伙),穆洵,1
苏州国发融富创业投资企业(有限合伙),高浩元,1
吴江东方国发创业投资有限公司,李志聪,1
吴江东方国发创业投资有限公司,彭畅,1
吴江东方国发创业投资有限公司,张璟,1
吴江东方国发创业投资有限公司,李梅林,1
吴江东方国发创业投资有限公司,林云静,1
吴江东方国发创业投资有限公司,穆洵,1
吴江东方国发创业投资有限公司,高浩元,1
李志聪,广州威程电力科技发展有限公司,1
广州威程电力科技发展有限公司,彭畅,1
广州威程电力科技发展有限公司,张璟,1
广州威程电力科技发展有限公司,李梅林,1
广州威程电力科技发展有限公司,林云静,1
广州威程电力科技发展有限公司,穆洵,1
广州威程电力科技发展有限公司,高浩元,1
阎永平,佛山市凯鼎长盛创业投资企业(有限合伙),1
阎永平,西藏中盈成长创业投资有限公司,1
阎永平,上海长富投资管理有限公司-长富山5号私募基金,1
张蕾,佛山市凯鼎长盛创业投资企业(有限合伙),1
张蕾,西藏中盈成长创业投资有限公司,1
张蕾,上海长富投资管理有限公司-长富山5号私募基金,1
崔晓路,佛山市凯鼎长盛创业投资企业(有限合伙),1
崔晓路,西藏中盈成长创业投资有限公司,1
崔晓路,上海长富投资管理有限公司-长富山5号私募基金,1
田锁占,佛山市凯鼎长盛创业投资企业(有限合伙),1
田锁占,西藏中盈成长创业投资有限公司,1
田锁占,上海长富投资管理有限公司-长富山5号私募基金,1
佛山市凯鼎长盛创业投资企业(有限合伙),廖国美,1
佛山市凯鼎长盛创业投资企业(有限合伙),钱海平,1
佛山市凯鼎长盛创业投资企业(有限合伙),孙昀,1
廖国美,西藏中盈成长创业投资有限公司,1
廖国美,上海长富投资管理有限公司-长富山5号私募基金,1
西藏中盈成长创业投资有限公司,钱海平,1
西藏中盈成长创业投资有限公司,孙昀,1
钱海平,上海长富投资管理有限公司-长富山5号私募基金,1
孙昀,上海长富投资管理有限公司-长富山5号私募基金,1
吴敏慧,上海东明家具市场经营管理有限公司,1
伍彩仪,上海东明家具市场经营管理有限公司,1
吴树英,上海东明家具市场经营管理有限公司,1
上海东明家具市场经营管理有限公司,韩旭颖,1
上海东明家具市场经营管理有限公司,贾爱林,1
上海东明家具市场经营管理有限公司,许鹏芳,1
上海东明家具市场经营管理有限公司,杨剑晖,1
上海东明家具市场经营管理有限公司,刘钰泽,1
上海东明家具市场经营管理有限公司,陈建伟,1
广东温氏投资有限公司,陆烟,1
广东温氏投资有限公司,周东海,1
广东温氏投资有限公司,姚志刚,1
广东温氏投资有限公司,许进华,1
广东温氏投资有限公司,彭松华,1
广东温氏投资有限公司,纪晓玲,1
大连通和投资有限公司-通和进取十二期私募投资基金,陆烟,1
大连通和投资有限公司-通和进取十二期私募投资基金,周东海,1
大连通和投资有限公司-通和进取十二期私募投资基金,姚志刚,1
大连通和投资有限公司-通和进取十二期私募投资基金,许进华,1
大连通和投资有限公司-通和进取十二期私募投资基金,彭松华,1
大连通和投资有限公司-通和进取十二期私募投资基金,纪晓玲,1
广东温氏投资有限公司-美满1号私募证券投资基金,陆烟,1
广东温氏投资有限公司-美满1号私募证券投资基金,周东海,1
广东温氏投资有限公司-美满1号私募证券投资基金,姚志刚,1
广东温氏投资有限公司-美满1号私募证券投资基金,许进华,1
广东温氏投资有限公司-美满1号私募证券投资基金,彭松华,1
广东温氏投资有限公司-美满1号私募证券投资基金,纪晓玲,1
江苏省苏高新风险投资股份有限公司,马思行,1
江苏省苏高新风险投资股份有限公司,黄解平,1
江苏省苏高新风险投资股份有限公司,姚真明,1
江苏省苏高新风险投资股份有限公司,刘畅,1
江苏省苏高新风险投资股份有限公司,叶晓明,1
江苏省苏高新风险投资股份有限公司,刘瑜,1
江苏省苏高新风险投资股份有限公司,陈亮,1
马思行,苏州亨通永源创业投资企业(有限合伙),1
马思行,江苏昌盛阜创业投资有限公司,1
黄解平,苏州亨通永源创业投资企业(有限合伙),1
黄解平,江苏昌盛阜创业投资有限公司,1
姚真明,苏州亨通永源创业投资企业(有限合伙),1
姚真明,江苏昌盛阜创业投资有限公司,1
刘畅,苏州亨通永源创业投资企业(有限合伙),1
刘畅,江苏昌盛阜创业投资有限公司,1
苏州亨通永源创业投资企业(有限合伙),叶晓明,1
苏州亨通永源创业投资企业(有限合伙),刘瑜,1
苏州亨通永源创业投资企业(有限合伙),陈亮,1
叶晓明,江苏昌盛阜创业投资有限公司,1
江苏昌盛阜创业投资有限公司,刘瑜,1
江苏昌盛阜创业投资有限公司,陈亮,1
上海联创永津股权投资企业(有限合伙),朱兵,1
上海联创永津股权投资企业(有限合伙),马凤全,1
上海联创永津股权投资企业(有限合伙),邹郑,1
成都博源天鸿投资合伙企业(有限合伙),朱兵,1
成都博源天鸿投资合伙企业(有限合伙),马凤全,1
成都博源天鸿投资合伙企业(有限合伙),邹郑,1
上海德润投资有限公司,朱兵,1
上海德润投资有限公司,马凤全,1
上海德润投资有限公司,邹郑,1
朱兵,深圳前海卓亿基金管理有限公司-前海卓亿稳健1号基金,1
马凤全,深圳前海卓亿基金管理有限公司-前海卓亿稳健1号基金,1
邹郑,深圳前海卓亿基金管理有限公司-前海卓亿稳健1号基金,1
陕西省国际信托股份有限公司-陕国投·昌丰一号证券投资集合资金信托计划,李辉忠,1
陕西省国际信托股份有限公司-陕国投·昌丰一号证券投资集合资金信托计划,张建军,1
陕西省国际信托股份有限公司-陕国投·昌丰一号证券投资集合资金信托计划,潘焕星,1
陕西省国际信托股份有限公司-陕国投·昌丰一号证券投资集合资金信托计划,幸佳,1
陕西省国际信托股份有限公司-陕国投·昌丰一号证券投资集合资金信托计划,徐津生,1
中华津点食品投资有限公司,李辉忠,1
中华津点食品投资有限公司,张建军,1
中华津点食品投资有限公司,潘焕星,1
中华津点食品投资有限公司,幸佳,1
中华津点食品投资有限公司,徐津生,1
南通凯普德股权投资合伙企业(有限合伙),李辉忠,1
南通凯普德股权投资合伙企业(有限合伙),张建军,1
南通凯普德股权投资合伙企业(有限合伙),潘焕星,1
南通凯普德股权投资合伙企业(有限合伙),幸佳,1
南通凯普德股权投资合伙企业(有限合伙),徐津生,1
中华传统食品投资有限公司,李辉忠,1
中华传统食品投资有限公司,张建军,1
中华传统食品投资有限公司,潘焕星,1
中华传统食品投资有限公司,幸佳,1
中华传统食品投资有限公司,徐津生,1
李辉忠,广东粤财信托有限公司-潮金1号证券投资集合资金信托计划,1
张建军,广东粤财信托有限公司-潮金1号证券投资集合资金信托计划,1
广东粤财信托有限公司-潮金1号证券投资集合资金信托计划,潘焕星,1
广东粤财信托有限公司-潮金1号证券投资集合资金信托计划,幸佳,1
广东粤财信托有限公司-潮金1号证券投资集合资金信托计划,徐津生,1
陈一,昆山中科昆开创业投资有限公司,1
陈一,南京鼎润天成投资合伙企业(有限合伙),1
陈一,上海融银股权投资合伙企业(有限合伙),1
陈一,福州中科福海创业投资合伙企业(有限合伙),1
陈一,盐城市中科盐发创业投资企业(有限合伙),1
陈一,江西中嘉投资有限公司,1
昆山中科昆开创业投资有限公司,刘广华,1
昆山中科昆开创业投资有限公司,吴睿智,1
昆山中科昆开创业投资有限公司,钞越,1
南京鼎润天成投资合伙企业(有限合伙),刘广华,1
南京鼎润天成投资合伙企业(有限合伙),吴睿智,1
南京鼎润天成投资合伙企业(有限合伙),钞越,1
上海融银股权投资合伙企业(有限合伙),刘广华,1
上海融银股权投资合伙企业(有限合伙),吴睿智,1
上海融银股权投资合伙企业(有限合伙),钞越,1
福州中科福海创业投资合伙企业(有限合伙),刘广华,1
福州中科福海创业投资合伙企业(有限合伙),吴睿智,1
福州中科福海创业投资合伙企业(有限合伙),钞越,1
刘广华,盐城市中科盐发创业投资企业(有限合伙),1
刘广华,江西中嘉投资有限公司,1
吴睿智,盐城市中科盐发创业投资企业(有限合伙),1
吴睿智,江西中嘉投资有限公司,1
盐城市中科盐发创业投资企业(有限合伙),钞越,1
钞越,江西中嘉投资有限公司,1
朱兵,深圳市鹏晟新兴投资管理有限公司,1
朱兵,深圳市创新投资集团有限公司,1
朱兵,上海五岳嘉源股权投资中心(有限合伙),1
梅卉,深圳市鹏晟新兴投资管理有限公司,1
梅卉,深圳市创新投资集团有限公司,1
梅卉,上海五岳嘉源股权投资中心(有限合伙),1
深圳市鹏晟新兴投资管理有限公司,刘力匀,1
深圳市鹏晟新兴投资管理有限公司,岑燕,1
深圳市鹏晟新兴投资管理有限公司,万春建,1
深圳市鹏晟新兴投资管理有限公司,陈其祥,1
深圳市鹏晟新兴投资管理有限公司,周昭玉,1
深圳市创新投资集团有限公司,刘力匀,1
深圳市创新投资集团有限公司,岑燕,1
深圳市创新投资集团有限公司,万春建,1
深圳市创新投资集团有限公司,陈其祥,1
深圳市创新投资集团有限公司,周昭玉,1
刘力匀,上海五岳嘉源股权投资中心(有限合伙),1
岑燕,上海五岳嘉源股权投资中心(有限合伙),1
万春建,上海五岳嘉源股权投资中心(有限合伙),1
上海五岳嘉源股权投资中心(有限合伙),陈其祥,1
上海五岳嘉源股权投资中心(有限合伙),周昭玉,1
广州海汇成长创业投资中心(有限合伙),李明智,1
广州海汇成长创业投资中心(有限合伙),周伟华,1
广州海汇成长创业投资中心(有限合伙),苏韵鉴,1
广州海汇成长创业投资中心(有限合伙),张威,1
广州海汇成长创业投资中心(有限合伙),庄映辉,1
李明智,挪威中央银行-自有资金,1
李明智,广东泓屹资产管理有限公司-泓屹1号私募证券投资基金,1
李明智,不列颠哥伦比亚省投资管理公司-自有资金,1
周伟华,挪威中央银行-自有资金,1
周伟华,广东泓屹资产管理有限公司-泓屹1号私募证券投资基金,1
周伟华,不列颠哥伦比亚省投资管理公司-自有资金,1
苏韵鉴,挪威中央银行-自有资金,1
苏韵鉴,广东泓屹资产管理有限公司-泓屹1号私募证券投资基金,1
苏韵鉴,不列颠哥伦比亚省投资管理公司-自有资金,1
挪威中央银行-自有资金,张威,1
挪威中央银行-自有资金,庄映辉,1
张威,广东泓屹资产管理有限公司-泓屹1号私募证券投资基金,1
张威,不列颠哥伦比亚省投资管理公司-自有资金,1
庄映辉,广东泓屹资产管理有限公司-泓屹1号私募证券投资基金,1
庄映辉,不列颠哥伦比亚省投资管理公司-自有资金,1
潮州南天彩云投资有限公司,王成,1
潮州南天彩云投资有限公司,戴献玉,1
潮州南天彩云投资有限公司,彭成广,1
潮州南天彩云投资有限公司,陈景东,1
潮州南天彩云投资有限公司,陈锡明,1
潮州南天彩云投资有限公司,卢锐鑫,1
潮州南天彩云投资有限公司,赵海林,1
潮州南天彩云投资有限公司,房磊,1
潮州南天彩云投资有限公司,曾鸣,1
上海秉原旭股权投资发展中心(有限合伙),徐春楚,1
上海秉原旭股权投资发展中心(有限合伙),姜菊兰,1
上海秉原旭股权投资发展中心(有限合伙),汤国庆,1
上海秉原旭股权投资发展中心(有限合伙),陈文英,1
上海秉原旭股权投资发展中心(有限合伙),潘建海,1
上海秉原旭股权投资发展中心(有限合伙),汤国军,1
嘉兴秉鸿宁川创业投资合伙企业(有限合伙),徐春楚,1
嘉兴秉鸿宁川创业投资合伙企业(有限合伙),姜菊兰,1
嘉兴秉鸿宁川创业投资合伙企业(有限合伙),汤国庆,1
嘉兴秉鸿宁川创业投资合伙企业(有限合伙),陈文英,1
嘉兴秉鸿宁川创业投资合伙企业(有限合伙),潘建海,1
嘉兴秉鸿宁川创业投资合伙企业(有限合伙),汤国军,1
徐春楚,杭州点将台投资管理有限公司-将军成长1号私募证券投资基金,1
徐春楚,UBS AG,1
姜菊兰,杭州点将台投资管理有限公司-将军成长1号私募证券投资基金,1
姜菊兰,UBS AG,1
汤国庆,杭州点将台投资管理有限公司-将军成长1号私募证券投资基金,1
汤国庆,UBS AG,1
陈文英,杭州点将台投资管理有限公司-将军成长1号私募证券投资基金,1
陈文英,UBS AG,1
潘建海,杭州点将台投资管理有限公司-将军成长1号私募证券投资基金,1
潘建海,UBS AG,1
杭州点将台投资管理有限公司-将军成长1号私募证券投资基金,汤国军,1
UBS AG,汤国军,1
李兴华,富国基金管理有限公司-社保基金一五零一组合,1
何启琳,富国基金管理有限公司-社保基金一五零一组合,1
钱凤珠,富国基金管理有限公司-社保基金一五零一组合,1
富国基金管理有限公司-社保基金一五零一组合,徐文龙,1
富国基金管理有限公司-社保基金一五零一组合,万金泉,1
深圳市中兴合创成长基金企业(有限合伙),陈智明,1
深圳市中兴合创成长基金企业(有限合伙),杨长义,1
深圳市中兴合创成长基金企业(有限合伙),陈功田,1
深圳市中兴合创成长基金企业(有限合伙),匡清华,1
深圳市中兴合创成长基金企业(有限合伙),刘炳仕,1
深圳市中兴合创成长基金企业(有限合伙),李小波,1
深圳市中兴合创成长基金企业(有限合伙),游宗杰,1
深圳市中兴合创成长基金企业(有限合伙),刘志,1
陈智明,湖南财富同超创业投资有限公司,1
杨长义,湖南财富同超创业投资有限公司,1
陈功田,湖南财富同超创业投资有限公司,1
匡清华,湖南财富同超创业投资有限公司,1
刘炳仕,湖南财富同超创业投资有限公司,1
湖南财富同超创业投资有限公司,李小波,1
湖南财富同超创业投资有限公司,游宗杰,1
湖南财富同超创业投资有限公司,刘志,1
深圳市宸钜投资有限公司,毛德和,1
深圳市宸钜投资有限公司,彭伟,1
深圳市宸钜投资有限公司,胡生,1
深圳市宸钜投资有限公司,刘浩志,1
苏州和达股权投资合伙企业(有限合伙),毛德和,1
苏州和达股权投资合伙企业(有限合伙),彭伟,1
苏州和达股权投资合伙企业(有限合伙),胡生,1
苏州和达股权投资合伙企业(有限合伙),刘浩志,1
平安财智投资管理有限公司,毛德和,1
平安财智投资管理有限公司,彭伟,1
平安财智投资管理有限公司,胡生,1
平安财智投资管理有限公司,刘浩志,1
深圳远致富海新能源投资企业,毛德和,1
深圳远致富海新能源投资企业,彭伟,1
深圳远致富海新能源投资企业,胡生,1
深圳远致富海新能源投资企业,刘浩志,1
毛德和,明石北斗(上海)创业投资中心(有限合伙),1
毛德和,北京明石科远创业投资中心(有限合伙),1
明石北斗(上海)创业投资中心(有限合伙),彭伟,1
明石北斗(上海)创业投资中心(有限合伙),胡生,1
明石北斗(上海)创业投资中心(有限合伙),刘浩志,1
北京明石科远创业投资中心(有限合伙),彭伟,1
北京明石科远创业投资中心(有限合伙),胡生,1
北京明石科远创业投资中心(有限合伙),刘浩志,1
上海复星创泓股权投资基金合伙企业(有限合伙),李升付,1
上海复星创泓股权投资基金合伙企业(有限合伙),王晓蓉,1
上海复星创泓股权投资基金合伙企业(有限合伙),陈养德,1
金石投资有限公司,李升付,1
金石投资有限公司,王晓蓉,1
金石投资有限公司,陈养德,1
YUN GAO,李升付,1
YUN GAO,王晓蓉,1
YUN GAO,陈养德,1
李升付,招商银行股份有限公司-鹏华新兴产业混合型证券投资基金,1
李升付,华轩(上海)股权投资基金有限公司,1
李升付,招商银行股份有限公司-鹏华创新驱动混合型证券投资基金,1
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金,王晓蓉,1
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金,陈养德,1
华轩(上海)股权投资基金有限公司,王晓蓉,1
华轩(上海)股权投资基金有限公司,陈养德,1
王晓蓉,招商银行股份有限公司-鹏华创新驱动混合型证券投资基金,1
陈养德,招商银行股份有限公司-鹏华创新驱动混合型证券投资基金,1
苏维锋,上海普赛投资有限公司,1
苏维锋,华澳国际信托有限公司-华澳·臻智74号-力盛赛车第一期员工持股集合资金信托计划,1
上海普赛投资有限公司,曹传德,1
上海普赛投资有限公司,叶杨军,1
上海普赛投资有限公司,徐津,1
上海普赛投资有限公司,潘冬云,1
上海普赛投资有限公司,龚磊,1
上海普赛投资有限公司,余建妹,1
上海普赛投资有限公司,葛佳,1
曹传德,华澳国际信托有限公司-华澳·臻智74号-力盛赛车第一期员工持股集合资金信托计划,1
华澳国际信托有限公司-华澳·臻智74号-力盛赛车第一期员工持股集合资金信托计划,叶杨军,1
华澳国际信托有限公司-华澳·臻智74号-力盛赛车第一期员工持股集合资金信托计划,徐津,1
华澳国际信托有限公司-华澳·臻智74号-力盛赛车第一期员工持股集合资金信托计划,潘冬云,1
华澳国际信托有限公司-华澳·臻智74号-力盛赛车第一期员工持股集合资金信托计划,龚磊,1
华澳国际信托有限公司-华澳·臻智74号-力盛赛车第一期员工持股集合资金信托计划,余建妹,1
华澳国际信托有限公司-华澳·臻智74号-力盛赛车第一期员工持股集合资金信托计划,葛佳,1
通城县瀛海投资管理有限公司,刘浪宇,1
通城县瀛海投资管理有限公司,杜耀武,1
通城县瀛海投资管理有限公司,周国杰,1
通城县瀛海投资管理有限公司,谢创华,1
湖北量科高投创业投资有限公司,刘浪宇,1
湖北量科高投创业投资有限公司,杜耀武,1
湖北量科高投创业投资有限公司,周国杰,1
湖北量科高投创业投资有限公司,谢创华,1
刘浪宇,深圳市达晨创泰股权投资企业(有限合伙),1
刘浪宇,深圳市达晨创恒股权投资企业(有限合伙),1
刘浪宇,深圳市达晨创瑞股权投资企业(有限合伙),1
刘浪宇,深圳市中新乔企业管理咨询有限公司,1
深圳市达晨创泰股权投资企业(有限合伙),杜耀武,1
深圳市达晨创泰股权投资企业(有限合伙),周国杰,1
深圳市达晨创泰股权投资企业(有限合伙),谢创华,1
深圳市达晨创恒股权投资企业(有限合伙),杜耀武,1
深圳市达晨创恒股权投资企业(有限合伙),周国杰,1
深圳市达晨创恒股权投资企业(有限合伙),谢创华,1
深圳市达晨创瑞股权投资企业(有限合伙),杜耀武,1
深圳市达晨创瑞股权投资企业(有限合伙),周国杰,1
深圳市达晨创瑞股权投资企业(有限合伙),谢创华,1
杜耀武,深圳市中新乔企业管理咨询有限公司,1
深圳市中新乔企业管理咨询有限公司,周国杰,1
深圳市中新乔企业管理咨询有限公司,谢创华,1
黄炳泉,华润深国投信托有限公司-润之信18期集合资金信托计划,1
黄炳泉,华润深国投信托有限公司-润之信28期集合资金信托计划,1
黄炳泉,华润深国投信托有限公司-润之信13期集合资金信托计划,1
黄炳泉,中铁宝盈资产-广发银行-中铁宝盈-夺宝1号资产管理计划,1
黄炳泉,华润深国投信托有限公司-润之信50期集合资金信托计划,1
黄炳泉,云南国际信托有限公司-聚信5号集合资金信托计划,1
蔡彦冰,华润深国投信托有限公司-润之信18期集合资金信托计划,1
蔡彦冰,华润深国投信托有限公司-润之信28期集合资金信托计划,1
蔡彦冰,华润深国投信托有限公司-润之信13期集合资金信托计划,1
蔡彦冰,中铁宝盈资产-广发银行-中铁宝盈-夺宝1号资产管理计划,1
蔡彦冰,华润深国投信托有限公司-润之信50期集合资金信托计划,1
蔡彦冰,云南国际信托有限公司-聚信5号集合资金信托计划,1
李伟光,华润深国投信托有限公司-润之信18期集合资金信托计划,1
李伟光,华润深国投信托有限公司-润之信28期集合资金信托计划,1
李伟光,华润深国投信托有限公司-润之信13期集合资金信托计划,1
李伟光,中铁宝盈资产-广发银行-中铁宝盈-夺宝1号资产管理计划,1
李伟光,华润深国投信托有限公司-润之信50期集合资金信托计划,1
李伟光,云南国际信托有限公司-聚信5号集合资金信托计划,1
君润国际投资有限公司,康宇,1
君润国际投资有限公司,应相军,1
君润国际投资有限公司,唐亮,1
君润国际投资有限公司,吕强,1
君润国际投资有限公司,李庆平,1
君润国际投资有限公司,李庆跃,1
君润国际投资有限公司,顾宇红,1
北京邦诺投资管理中心(有限合伙),康宇,1
北京邦诺投资管理中心(有限合伙),应相军,1
北京邦诺投资管理中心(有限合伙),唐亮,1
北京邦诺投资管理中心(有限合伙),吕强,1
北京邦诺投资管理中心(有限合伙),李庆平,1
北京邦诺投资管理中心(有限合伙),李庆跃,1
北京邦诺投资管理中心(有限合伙),顾宇红,1
金华易和投资有限公司,康宇,1
金华易和投资有限公司,应相军,1
金华易和投资有限公司,唐亮,1
金华易和投资有限公司,吕强,1
金华易和投资有限公司,李庆平,1
金华易和投资有限公司,李庆跃,1
金华易和投资有限公司,顾宇红,1
重庆渝垫国有资产经营有限责任公司,彭志红,1
重庆渝垫国有资产经营有限责任公司,何英,1
重庆渝垫国有资产经营有限责任公司,雷春风,1
重庆渝垫国有资产经营有限责任公司,陈治安,1
全国社会保障基金理事会转持一户,彭志红,1
全国社会保障基金理事会转持一户,何英,1
全国社会保障基金理事会转持一户,雷春风,1
全国社会保障基金理事会转持一户,陈治安,1
彭志红,苏州贝塔股权投资合伙企业(有限合伙),1
彭志红,广州力鼎凯得创业投资有限合伙企业(有限合伙),1
彭志红,重庆德同创业投资中心(有限合伙),1
彭志红,北京力鼎财富成长投资管理中心(有限合伙),1
苏州贝塔股权投资合伙企业(有限合伙),何英,1
苏州贝塔股权投资合伙企业(有限合伙),雷春风,1
苏州贝塔股权投资合伙企业(有限合伙),陈治安,1
广州力鼎凯得创业投资有限合伙企业(有限合伙),何英,1
广州力鼎凯得创业投资有限合伙企业(有限合伙),雷春风,1
广州力鼎凯得创业投资有限合伙企业(有限合伙),陈治安,1
重庆德同创业投资中心(有限合伙),何英,1
重庆德同创业投资中心(有限合伙),雷春风,1
重庆德同创业投资中心(有限合伙),陈治安,1
北京力鼎财富成长投资管理中心(有限合伙),何英,1
北京力鼎财富成长投资管理中心(有限合伙),雷春风,1
北京力鼎财富成长投资管理中心(有限合伙),陈治安,1
北京坤顺股权投资中心(有限合伙),吴固林,1
北京坤顺股权投资中心(有限合伙),王凯,1
北京坤顺股权投资中心(有限合伙),宗崇华,1
北京坤顺股权投资中心(有限合伙),卓正廉,1
北京坤顺股权投资中心(有限合伙),林众鼎,1
北京坤顺股权投资中心(有限合伙),陈征,1
北京坤顺股权投资中心(有限合伙),董静,1
北京坤顺股权投资中心(有限合伙),鞠灿红,1
珠海横琴新区赛博达投资中心(有限合伙),吴固林,1
珠海横琴新区赛博达投资中心(有限合伙),王凯,1
珠海横琴新区赛博达投资中心(有限合伙),宗崇华,1
珠海横琴新区赛博达投资中心(有限合伙),卓正廉,1
珠海横琴新区赛博达投资中心(有限合伙),林众鼎,1
珠海横琴新区赛博达投资中心(有限合伙),陈征,1
珠海横琴新区赛博达投资中心(有限合伙),董静,1
珠海横琴新区赛博达投资中心(有限合伙),鞠灿红,1
上海佳船企业发展有限公司,刘楠,1
上海佳船企业发展有限公司,李露,1
上海佳船企业发展有限公司,温洪标,1
上海佳船企业发展有限公司,孙皓,1
上海佳船企业发展有限公司,杨景奎,1
上海佳船企业发展有限公司,廖江鸿,1
上海佳船企业发展有限公司,张元春,1
上海佳船企业发展有限公司,赵永革,1
上海佳船企业发展有限公司,史德洪,1
宋礼华,招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金,1
宋礼华,江苏苏豪国际集团股份有限公司,1
宋礼名,招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金,1
宋礼名,江苏苏豪国际集团股份有限公司,1
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金,李名非,1
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金,周逸明,1
李名非,江苏苏豪国际集团股份有限公司,1
江苏苏豪国际集团股份有限公司,周逸明,1
新余鼎汉电气科技有限公司,阮寿国,1
新余鼎汉电气科技有限公司,顾庆伟,1
新余鼎汉电气科技有限公司,戴文婷,1
新余鼎汉电气科技有限公司,幸建平,1
新余鼎汉电气科技有限公司,阮仁义,1
新余鼎汉电气科技有限公司,李宏庆,1
新余鼎汉电气科技有限公司,陈建国,1
陈宝珍,紫光集团有限公司,1
陈宝珍,交通银行股份有限公司-博时新兴成长混合型证券投资基金,1
陈宝珍,泰康人寿保险有限责任公司-投连-行业配置,1
陈宝珍,北京正华宝意控股有限公司,1
紫光集团有限公司,刘成彦,1
紫光集团有限公司,路庆晖,1
刘成彦,交通银行股份有限公司-博时新兴成长混合型证券投资基金,1
刘成彦,泰康人寿保险有限责任公司-投连-行业配置,1
刘成彦,北京正华宝意控股有限公司,1
交通银行股份有限公司-博时新兴成长混合型证券投资基金,路庆晖,1
路庆晖,泰康人寿保险有限责任公司-投连-行业配置,1
路庆晖,北京正华宝意控股有限公司,1
刘屹,国信证券股份有限公司约定购回专用账户,1
刘屹,江苏科泉高新创业投资有限公司,1
陈西平,国信证券股份有限公司约定购回专用账户,1
陈西平,江苏科泉高新创业投资有限公司,1
邓志刚,国信证券股份有限公司约定购回专用账户,1
邓志刚,江苏科泉高新创业投资有限公司,1
国信证券股份有限公司约定购回专用账户,王永业,1
国信证券股份有限公司约定购回专用账户,张小波,1
国信证券股份有限公司约定购回专用账户,李涛,1
国信证券股份有限公司约定购回专用账户,傅多,1
王永业,江苏科泉高新创业投资有限公司,1
张小波,江苏科泉高新创业投资有限公司,1
江苏科泉高新创业投资有限公司,李涛,1
江苏科泉高新创业投资有限公司,傅多,1
王红艳,西藏山南神宇创业投资管理合伙企业(有限合伙),1
王新明,西藏山南神宇创业投资管理合伙企业(有限合伙),1
西藏山南神宇创业投资管理合伙企业(有限合伙),王海名,1
西藏山南神宇创业投资管理合伙企业(有限合伙),江青松,1
西藏山南神宇创业投资管理合伙企业(有限合伙),刘佳佳,1
西藏山南神宇创业投资管理合伙企业(有限合伙),张连鱼,1
西藏山南神宇创业投资管理合伙企业(有限合伙),王宇红,1
西藏山南神宇创业投资管理合伙企业(有限合伙),廖经平,1
天津大通投资集团有限公司,姚小青,1
